repeat,severity,mode,statistic,pvalue,reject,source_ess,target_ess,source_max_weight,target_max_weight
21,0.3,unweighted,0.1923755934689834,0.002,1.0,180.0,180.0,1.0,1.0
21,0.3,source,0.15457385697617623,0.002,1.0,126.19731321304624,180.0,2.368523619236776,1.0
21,0.3,target,0.11871570264454016,0.002,1.0,180.0,124.7092757708364,1.0,2.439778742552579
21,0.3,both,0.0737370079312874,0.822,0.0,126.19731321304624,124.7092757708364,2.368523619236776,2.439778742552579
21,0.3,crump,0.13420201746088406,0.002,1.0,143.0,142.0,1.0,1.0
21,0.4,unweighted,0.2346509897500381,0.002,1.0,180.0,180.0,1.0,1.0
21,0.4,source,0.19363337034306372,0.002,1.0,107.44362812466362,180.0,2.867097777665832,1.0
21,0.4,target,0.14821120746562175,0.002,1.0,180.0,103.60434332477959,1.0,2.9813851694229183
21,0.4,both,0.08967866797803445,0.356,0.0,107.44362812466362,103.60434332477959,2.867097777665832,2.9813851694229183
21,0.4,crump,0.12748768127241544,0.006,1.0,110.0,106.0,1.0,1.0
22,0.0,unweighted,0.09564562376162171,0.122,0.0,180.0,180.0,1.0,1.0
22,0.0,source,0.0951616757721794,0.142,0.0,179.9613234103964,180.0,1.0323876669261163,1.0
22,0.0,target,0.09431549828873842,0.164,0.0,180.0,179.9490169854344,1.0,1.058823716835857
22,0.0,both,0.09383170317861578,0.176,0.0,179.9613234103964,179.9490169854344,1.0323876669261163,1.058823716835857
22,0.0,crump,0.09564562376162171,0.122,0.0,180.0,180.0,1.0,1.0
22,0.1,unweighted,0.12572261469288218,0.002,1.0,180.0,180.0,1.0,1.0
22,0.1,source,0.11189466136639964,0.006,1.0,170.7443998021303,180.0,1.4385895727214646,1.0
22,0.1,target,0.1030235756406723,0.05,0.0,180.0,170.37749576018433,1.0,1.6848246368482203
22,0.1,both,0.0890665219897063,0.328,0.0,170.7443998021303,170.37749576018433,1.4385895727214646,1.6848246368482203
22,0.1,crump,0.12572261469288218,0.002,1.0,180.0,180.0,1.0,1.0
22,0.2,unweighted,0.14999931698673982,0.002,1.0,180.0,180.0,1.0,1.0
22,0.2,source,0.12960173626903793,0.002,1.0,159.47045924955233,180.0,1.654145829484867,1.0
22,0.2,target,0.11152377483073342,0.012,1.0,180.0,159.01156610962474,1.0,1.9369336654793161
22,0.2,both,0.09005301493620879,0.28,0.0,159.47045924955233,159.01156610962474,1.654145829484867,1.9369336654793161
22,0.2,crump,0.14999931698673982,0.002,1.0,180.0,180.0,1.0,1.0
22,0.3,unweighted,0.17966450617283952,0.002,1.0,180.0,180.0,1.0,1.0
22,0.3,source,0.15073194720054703,0.002,1.0,145.26953594587422,180.0,1.9292389838228292,1.0
22,0.3,target,0.12434845849992729,0.006,1.0,180.0,143.27917581901676,1.0,2.2423202414455465
22,0.3,both,0.09161251988775876,0.264,0.0,145.26953594587422,143.27917581901676,1.9292389838228292,2.2423202414455465
22,0.3,crump,0.1744550898021725,0.002,1.0,174.0,175.0,1.0,1.0
22,0.4,unweighted,0.19605353890413046,0.002,1.0,180.0,180.0,1.0,1.0
22,0.4,source,0.15936939564337704,0.002,1.0,129.19661775091194,180.0,2.245346095146021,1.0
22,0.4,target,0.12562532176514102,0.002,1.0,180.0,127.2370528693575,1.0,2.5720855393027113
22,0.4,both,0.07915004068905511,0.7,0.0,129.19661775091194,127.2370528693575,2.245346095146021,2.5720855393027113
22,0.4,crump,0.16070365093365296,0.002,1.0,153.0,154.0,1.0,1.0
23,0.0,unweighted,0.07800339887212315,0.748,0.0,180.0,180.0,1.0,1.0
23,0.0,source,0.08134056387684185,0.63,0.0,179.57414839363142,180.0,1.1375914256753168,1.0
23,0.0,target,0.08150049077966676,0.62,0.0,180.0,179.52929977749432,1.0,1.1588436574948255
23,0.0,both,0.08491424904959083,0.5,0.0,179.57414839363142,179.52929977749432,1.1375914256753168,1.1588436574948255
23,0.0,crump,0.07800339887212315,0.748,0.0,180.0,180.0,1.0,1.0
23,0.1,unweighted,0.10456830513641215,0.032,1.0,180.0,180.0,1.0,1.0
23,0.1,source,0.09547628718146688,0.142,0.0,176.55405428289578,180.0,1.3304370862099717,1.0
23,0.1,target,0.09353197242291497,0.17,0.0,180.0,177.0415610033745,1.0,1.3649665075898798
23,0.1,both,0.08475720610123078,0.47,0.0,176.55405428289578,177.0415610033745,1.3304370862099717,1.3649665075898798
23,0.1,crump,0.10456830513641215,0.032,1.0,180.0,180.0,1.0,1.0
23,0.2,unweighted,0.1246052240512117,0.002,1.0,180.0,180.0,1.0,1.0
23,0.2,source,0.10886682973071787,0.012,1.0,168.22125700741546,180.0,1.5701921384390414,1.0
23,0.2,target,0.10041081821414985,0.074,0.0,180.0,170.00522795814877,1.0,1.6143678611507504
23,0.2,both,0.08486817172767275,0.494,0.0,168.22125700741546,170.00522795814877,1.5701921384390414,1.6143678611507504
23,0.2,crump,0.1246052240512117,0.002,1.0,180.0,180.0,1.0,1.0
23,0.3,unweighted,0.15664789189910075,0.002,1.0,180.0,180.0,1.0,1.0
23,0.3,source,0.12806555469687816,0.002,1.0,148.80671941424765,180.0,1.9696390221217748,1.0
23,0.3,target,0.1069487872495821,0.032,1.0,180.0,150.3318074223526,1.0,2.0526354059367207
23,0.3,both,0.07581805553816687,0.802,0.0,148.80671941424765,150.3318074223526,1.9696390221217748,2.0526354059367207
23,0.3,crump,0.15508192452067487,0.002,1.0,177.0,180.0,1.0,1.0
23,0.4,unweighted,0.18898170153177873,0.002,1.0,180.0,180.0,1.0,1.0
23,0.4,source,0.1588777604580033,0.002,1.0,132.9675251290894,180.0,2.3059775216036984,1.0
23,0.4,target,0.11878554143942924,0.002,1.0,180.0,133.76955434526772,1.0,2.392326064847532
23,0.4,both,0.08140345320613408,0.634,0.0,132.9675251290894,133.76955434526772,2.3059775216036984,2.392326064847532
23,0.4,crump,0.17155939557836547,0.002,1.0,162.0,169.0,1.0,1.0
24,0.0,unweighted,0.08403043362292334,0.532,0.0,180.0,180.0,1.0,1.0
24,0.0,source,0.08557536105177843,0.49,0.0,179.95203953125213,180.0,1.0423721477716896,1.0
24,0.0,target,0.08530335709228604,0.498,0.0,180.0,179.93767271283633,1.0,1.0752063923828508
24,0.0,both,0.08686236093095469,0.432,0.0,179.95203953125213,179.93767271283633,1.0423721477716896,1.0752063923828508
24,0.0,crump,0.08403043362292334,0.532,0.0,180.0,180.0,1.0,1.0
24,0.1,unweighted,0.11529399958085658,0.006,1.0,180.0,180.0,1.0,1.0
24,0.1,source,0.10430337399250522,0.032,1.0,172.44153558805993,180.0,1.4339712374383478,1.0
24,0.1,target,0.09186633610835898,0.254,0.0,180.0,170.9870051138813,1.0,1.470889571827846
24,0.1,both,0.08092673064282138,0.638,0.0,172.44153558805993,170.9870051138813,1.4339712374383478,1.470889571827846
24,0.1,crump,0.11529399958085658,0.006,1.0,180.0,180.0,1.0,1.0
24,0.2,unweighted,0.14392454465782656,0.002,1.0,180.0,180.0,1.0,1.0
24,0.2,source,0.12435017692538457,0.002,1.0,156.41401498831584,180.0,1.780847522493767,1.0
24,0.2,target,0.09818644256979278,0.11,0.0,180.0,154.73773415181213,1.0,1.8066035125828495
24,0.2,both,0.07730099479476832,0.768,0.0,156.41401498831584,154.73773415181213,1.780847522493767,1.8066035125828495
24,0.2,crump,0.14242653257765134,0.002,1.0,179.0,179.0,1.0,1.0
24,0.3,unweighted,0.18774743084133516,0.002,1.0,180.0,180.0,1.0,1.0
24,0.3,source,0.1572757970535286,0.002,1.0,136.2258575340278,180.0,2.2197092941856345,1.0
24,0.3,target,0.11964073449785825,0.004,1.0,180.0,132.37663980225045,1.0,2.227941558829725
24,0.3,both,0.08370965386643994,0.562,0.0,136.2258575340278,132.37663980225045,2.2197092941856345,2.227941558829725
24,0.3,crump,0.16661698876485376,0.002,1.0,163.0,165.0,1.0,1.0
24,0.4,unweighted,0.20892405121170554,0.002,1.0,180.0,180.0,1.0,1.0
24,0.4,source,0.17498111904934016,0.002,1.0,117.59674753710908,180.0,2.413717931729151,1.0
24,0.4,target,0.12208315963295235,0.008,1.0,180.0,114.27010680679948,1.0,2.6370229695831218
24,0.4,both,0.07337714292306889,0.852,0.0,117.59674753710908,114.27010680679948,2.413717931729151,2.6370229695831218
24,0.4,crump,0.13405106200918077,0.002,1.0,133.0,129.0,1.0,1.0
25,0.0,unweighted,0.08602872561347355,0.422,0.0,180.0,180.0,1.0,1.0
25,0.0,source,0.08468381881675817,0.486,0.0,179.83687527339407,180.0,1.068429550663481,1.0
25,0.0,target,0.08349520573879843,0.538,0.0,180.0,179.78235932241682,1.0,1.0812981563774264
25,0.0,both,0.08216188603977094,0.598,0.0,179.83687527339407,179.78235932241682,1.068429550663481,1.0812981563774264
25,0.0,crump,0.08602872561347355,0.422,0.0,180.0,180.0,1.0,1.0
25,0.1,unweighted,0.11826097679469594,0.004,1.0,180.0,180.0,1.0,1.0
25,0.1,source,0.1031491282085173,0.046,1.0,167.75367008480654,180.0,1.5113896030709744,1.0
25,0.1,target,0.08920428967201527,0.362,0.0,180.0,165.33810400521708,1.0,1.5987542664238212
25,0.1,both,0.07452258255342172,0.822,0.0,167.75367008480654,165.33810400521708,1.5113896030709744,1.5987542664238212
25,0.1,crump,0.11826097679469594,0.004,1.0,180.0,180.0,1.0,1.0
25,0.2,unweighted,0.15695694444444444,0.002,1.0,180.0,180.0,1.0,1.0
25,0.2,source,0.13327015548849655,0.002,1.0,152.71719187600766,180.0,1.8113701444321244,1.0
25,0.2,target,0.10753513260803517,0.024,1.0,180.0,149.70187616428242,1.0,1.8955841224747891
25,0.2,both,0.08211241409981077,0.626,0.0,152.71719187600766,149.70187616428242,1.8113701444321244,1.8955841224747891
25,0.2,crump,0.1559558820148516,0.002,1.0,180.0,179.0,1.0,1.0
25,0.3,unweighted,0.1971917600213382,0.002,1.0,180.0,180.0,1.0,1.0
25,0.3,source,0.169490222921531,0.002,1.0,133.57668234981637,180.0,2.1926489278209327,1.0
25,0.3,target,0.12040307358657201,0.002,1.0,180.0,127.33266377158189,1.0,2.3336016088855827
25,0.3,both,0.08440238132072005,0.512,0.0,133.57668234981637,127.33266377158189,2.1926489278209327,2.3336016088855827
25,0.3,crump,0.15252634938879295,0.002,1.0,153.0,148.0,1.0,1.0
25,0.4,unweighted,0.23430377038561195,0.002,1.0,180.0,180.0,1.0,1.0
25,0.4,source,0.19945280357725892,0.002,1.0,114.00823211605278,180.0,2.6323707359880566,1.0
25,0.4,target,0.1439251515956486,0.002,1.0,180.0,105.40715241252359,1.0,2.866716723748484
25,0.4,both,0.0905929111815656,0.342,0.0,114.00823211605278,105.40715241252359,2.6323707359880566,2.866716723748484
25,0.4,crump,0.12923825546775966,0.002,1.0,119.0,107.0,1.0,1.0
26,0.0,unweighted,0.08602477804450542,0.43,0.0,180.0,180.0,1.0,1.0
26,0.0,source,0.0887174407269182,0.346,0.0,179.82971110310206,180.0,1.1088315489923513,1.0
26,0.0,target,0.08820771894257348,0.362,0.0,180.0,179.8097397337143,1.0,1.0883870474298096
26,0.0,both,0.09094277177051314,0.276,0.0,179.82971110310206,179.8097397337143,1.1088315489923513,1.0883870474298096
26,0.0,crump,0.08602477804450542,0.43,0.0,180.0,180.0,1.0,1.0
26,0.1,unweighted,0.10874097126962354,0.018,1.0,180.0,180.0,1.0,1.0
26,0.1,source,0.0987729784161597,0.104,0.0,175.1485349416354,180.0,1.4392479323673306,1.0
26,0.1,target,0.0934671249857896,0.2,0.0,180.0,174.7705913379482,1.0,1.4192920087698027
26,0.1,both,0.08363624054866152,0.544,0.0,175.1485349416354,174.7705913379482,1.4392479323673306,1.4192920087698027
26,0.1,crump,0.10874097126962354,0.018,1.0,180.0,180.0,1.0,1.0
26,0.2,unweighted,0.14272372256515775,0.002,1.0,180.0,180.0,1.0,1.0
26,0.2,source,0.12348131727991932,0.002,1.0,162.6174903860016,180.0,1.8081078504869372,1.0
26,0.2,target,0.10851021890767726,0.012,1.0,180.0,162.2089040628124,1.0,1.7736831743286947
26,0.2,both,0.0886140839893024,0.382,0.0,162.6174903860016,162.2089040628124,1.8081078504869372,1.7736831743286947
26,0.2,crump,0.14272372256515775,0.002,1.0,180.0,180.0,1.0,1.0
26,0.3,unweighted,0.1704439995808566,0.002,1.0,180.0,180.0,1.0,1.0
26,0.3,source,0.14161305154449583,0.002,1.0,148.286278565853,180.0,2.11972505897709,1.0
26,0.3,target,0.11946659688487607,0.002,1.0,180.0,145.5945948111908,1.0,2.090235181380616
26,0.3,both,0.08918809794791518,0.348,0.0,148.286278565853,145.5945948111908,2.11972505897709,2.090235181380616
26,0.3,crump,0.16647855916454835,0.002,1.0,173.0,179.0,1.0,1.0
26,0.4,unweighted,0.18911174649443682,0.002,1.0,180.0,180.0,1.0,1.0
26,0.4,source,0.15108849222609644,0.002,1.0,134.6105713461536,180.0,2.3823544077594443,1.0
26,0.4,target,0.12631952234614013,0.002,1.0,180.0,133.08200721806045,1.0,2.3322554847432357
26,0.4,both,0.0813571446266637,0.602,0.0,134.6105713461536,133.08200721806045,2.3823544077594443,2.3322554847432357
26,0.4,crump,0.15666859099993788,0.002,1.0,156.0,158.0,1.0,1.0
27,0.0,unweighted,0.07445664342325864,0.86,0.0,180.0,180.0,1.0,1.0
27,0.0,source,0.0765635553595376,0.812,0.0,179.8660357675421,180.0,1.072999485439108,1.0
27,0.0,target,0.07616113458598689,0.82,0.0,180.0,179.86122615880544,1.0,1.0756187795321823
27,0.0,both,0.07829873186171857,0.76,0.0,179.8660357675421,179.86122615880544,1.072999485439108,1.0756187795321823
27,0.0,crump,0.07445664342325864,0.86,0.0,180.0,180.0,1.0,1.0
27,0.1,unweighted,0.09804084933699131,0.108,0.0,180.0,180.0,1.0,1.0
27,0.1,source,0.08575223999767967,0.478,0.0,173.03575706747986,180.0,1.4255781975283066,1.0
27,0.1,target,0.08091712485387352,0.664,0.0,180.0,173.51041315926886,1.0,1.4550008531398873
27,0.1,both,0.06901358074474008,0.948,0.0,173.03575706747986,173.51041315926886,1.4255781975283066,1.4550008531398873
27,0.1,crump,0.09804084933699131,0.108,0.0,180.0,180.0,1.0,1.0
27,0.2,unweighted,0.13360163275415332,0.002,1.0,180.0,180.0,1.0,1.0
27,0.2,source,0.1131871570819452,0.01,1.0,162.07656181427657,180.0,1.6827450088818912,1.0
27,0.2,target,0.09829881407227942,0.126,0.0,180.0,161.64563643919752,1.0,1.7324048175941689
27,0.2,both,0.0779526372835155,0.792,0.0,162.07656181427657,161.64563643919752,1.6827450088818912,1.7324048175941689
27,0.2,crump,0.13360163275415332,0.002,1.0,180.0,180.0,1.0,1.0
27,0.3,unweighted,0.1706726832799878,0.002,1.0,180.0,180.0,1.0,1.0
27,0.3,source,0.14163809579301812,0.002,1.0,143.69925643137233,180.0,2.0400365995635226,1.0
27,0.3,target,0.1086096967098327,0.02,1.0,180.0,141.26926523514183,1.0,1.9613749966333156
27,0.3,both,0.07681571375546693,0.79,0.0,143.69925643137233,141.26926523514183,2.0400365995635226,1.9613749966333156
27,0.3,crump,0.16559455887730393,0.002,1.0,175.0,177.0,1.0,1.0
27,0.4,unweighted,0.20043900224813294,0.002,1.0,180.0,180.0,1.0,1.0
27,0.4,source,0.16332172698583344,0.002,1.0,129.1744535451479,180.0,2.325806973576995,1.0
27,0.4,target,0.12828320222245038,0.002,1.0,180.0,127.48974156016267,1.0,2.2483202980928367
27,0.4,both,0.08291226765316455,0.584,0.0,129.1744535451479,127.48974156016267,2.325806973576995,2.2483202980928367
27,0.4,crump,0.17540479499341183,0.002,1.0,154.0,165.0,1.0,1.0
28,0.0,unweighted,0.08089709743179394,0.604,0.0,180.0,180.0,1.0,1.0
28,0.0,source,0.08073607812552243,0.632,0.0,179.9809980015302,180.0,1.0290642457810106,1.0
28,0.0,target,0.08025211302941006,0.642,0.0,180.0,179.98252408594118,1.0,1.0291676385483068
28,0.0,both,0.08009074764868175,0.648,0.0,179.9809980015302,179.98252408594118,1.0290642457810106,1.0291676385483068
28,0.0,crump,0.08089709743179394,0.604,0.0,180.0,180.0,1.0,1.0
28,0.1,unweighted,0.12125753410303308,0.004,1.0,180.0,180.0,1.0,1.0
28,0.1,source,0.10709081161757777,0.026,1.0,169.79226359047692,180.0,1.579930718541493,1.0
28,0.1,target,0.09557104701906016,0.166,0.0,180.0,168.77932327793135,1.0,1.59952906338184
28,0.1,both,0.08175684284140457,0.64,0.0,169.79226359047692,168.77932327793135,1.579930718541493,1.59952906338184
28,0.1,crump,0.12125753410303308,0.004,1.0,180.0,180.0,1.0,1.0
28,0.2,unweighted,0.14765001143118428,0.002,1.0,180.0,180.0,1.0,1.0
28,0.2,source,0.12287036380498255,0.002,1.0,154.13100637769853,180.0,1.9325807244948432,1.0
28,0.2,target,0.10418760289201535,0.034,1.0,180.0,154.3273658748467,1.0,1.866835242679727
28,0.2,both,0.07873485986049744,0.714,0.0,154.13100637769853,154.3273658748467,1.9325807244948432,1.866835242679727
28,0.2,crump,0.14765001143118428,0.002,1.0,180.0,180.0,1.0,1.0
28,0.3,unweighted,0.18619854633440025,0.002,1.0,180.0,180.0,1.0,1.0
28,0.3,source,0.14692043584903244,0.002,1.0,134.60186018157475,180.0,2.3411308761962353,1.0
28,0.3,target,0.12430486418382362,0.002,1.0,180.0,134.3128403982969,1.0,2.273358621363841
28,0.3,both,0.08005014111164395,0.67,0.0,134.60186018157475,134.3128403982969,2.3411308761962353,2.273358621363841
28,0.3,crump,0.16260585431354801,0.002,1.0,160.0,164.0,1.0,1.0
28,0.4,unweighted,0.23174792238225883,0.002,1.0,180.0,180.0,1.0,1.0
28,0.4,source,0.17741552793455168,0.002,1.0,113.59528085166879,180.0,2.9030089007389948,1.0
28,0.4,target,0.15950736892939274,0.002,1.0,180.0,111.60399623799714,1.0,2.834477158715949
28,0.4,both,0.09184073732354739,0.31,0.0,113.59528085166879,111.60399623799714,2.9030089007389948,2.834477158715949
28,0.4,crump,0.1511452867866679,0.002,1.0,119.0,119.0,1.0,1.0
29,0.0,unweighted,0.08049165333028502,0.688,0.0,180.0,180.0,1.0,1.0
29,0.0,source,0.07501121560666751,0.872,0.0,178.90547595004833,180.0,1.2220573197688185,1.0
29,0.0,target,0.07599913984642162,0.844,0.0,180.0,178.99501732367887,1.0,1.1953153442714977
29,0.0,both,0.07070090662253034,0.936,0.0,178.90547595004833,178.99501732367887,1.2220573197688185,1.1953153442714977
29,0.0,crump,0.08049165333028502,0.688,0.0,180.0,180.0,1.0,1.0
29,0.1,unweighted,0.113965948407255,0.008,1.0,180.0,180.0,1.0,1.0
29,0.1,source,0.0950909298741224,0.206,0.0,166.0374904250525,180.0,1.6650812279068574,1.0
29,0.1,target,0.09179568535070573,0.276,0.0,180.0,168.6571872571475,1.0,1.6000456099602764
29,0.1,both,0.07375897831504032,0.882,0.0,166.0374904250525,168.6571872571475,1.6650812279068574,1.6000456099602764
29,0.1,crump,0.113965948407255,0.008,1.0,180.0,180.0,1.0,1.0
29,0.2,unweighted,0.15630998037646704,0.002,1.0,180.0,180.0,1.0,1.0
29,0.2,source,0.13010859430169192,0.002,1.0,149.67781118393276,180.0,2.0057002469970144,1.0
29,0.2,target,0.10892807524269768,0.028,1.0,180.0,149.75885790122263,1.0,1.950831873059692
29,0.2,both,0.08147686468119612,0.646,0.0,149.67781118393276,149.75885790122263,2.0057002469970144,1.950831873059692
29,0.2,crump,0.14855285040653937,0.002,1.0,172.0,176.0,1.0,1.0
29,0.3,unweighted,0.17717093716659046,0.002,1.0,180.0,180.0,1.0,1.0
29,0.3,source,0.13603384531611085,0.002,1.0,131.25928509764222,180.0,2.347942849349639,1.0
29,0.3,target,0.11989513491655379,0.004,1.0,180.0,135.7062401241297,1.0,2.251143347220814
29,0.3,both,0.07326360830697988,0.846,0.0,131.25928509764222,135.7062401241297,2.347942849349639,2.251143347220814
29,0.3,crump,0.13199868559818234,0.002,1.0,151.0,152.0,1.0,1.0
29,0.4,unweighted,0.21597381115683584,0.002,1.0,180.0,180.0,1.0,1.0
29,0.4,source,0.16140010806267344,0.002,1.0,107.97151004504818,180.0,2.9263335807932545,1.0
29,0.4,target,0.1448315140967409,0.002,1.0,180.0,115.18534049555632,1.0,2.776646633887248
29,0.4,both,0.07186274776081888,0.848,0.0,107.97151004504818,115.18534049555632,2.9263335807932545,2.776646633887248
29,0.4,crump,0.11248807996326424,0.03,1.0,113.0,122.0,1.0,1.0
30,0.0,unweighted,0.08781008992531626,0.34,0.0,180.0,180.0,1.0,1.0
30,0.0,source,0.08455914185121183,0.472,0.0,179.44208684384708,180.0,1.121382165669281,1.0
30,0.0,target,0.08453706385518187,0.474,0.0,180.0,179.51904972397105,1.0,1.143692276239993
30,0.0,both,0.0813375837246458,0.624,0.0,179.44208684384708,179.51904972397105,1.121382165669281,1.143692276239993
30,0.0,crump,0.08781008992531626,0.34,0.0,180.0,180.0,1.0,1.0
30,0.1,unweighted,0.12976963686937967,0.002,1.0,180.0,180.0,1.0,1.0
30,0.1,source,0.10969961656266544,0.014,1.0,164.06710634434836,180.0,1.6018596654302693,1.0
30,0.1,target,0.09880452500710292,0.106,0.0,180.0,163.99946658349447,1.0,1.6969778907727915
30,0.1,both,0.07854143468968518,0.74,0.0,164.06710634434836,163.99946658349447,1.6018596654302693,1.6969778907727915
30,0.1,crump,0.12976963686937967,0.002,1.0,180.0,180.0,1.0,1.0
30,0.2,unweighted,0.14601959209724125,0.002,1.0,180.0,180.0,1.0,1.0
30,0.2,source,0.11488008198137406,0.004,1.0,148.81902939992096,180.0,1.8880436952908088,1.0
30,0.2,target,0.10238034672968743,0.068,0.0,180.0,151.59913352452045,1.0,1.9702667408491157
30,0.2,both,0.06932162804432093,0.928,0.0,148.81902939992096,151.59913352452045,1.8880436952908088,1.9702667408491157
30,0.2,crump,0.14336238475258295,0.002,1.0,179.0,178.0,1.0,1.0
30,0.3,unweighted,0.1943143385154702,0.002,1.0,180.0,180.0,1.0,1.0
30,0.3,source,0.15428076437666602,0.002,1.0,125.83909870650041,180.0,2.3599452194844375,1.0
30,0.3,target,0.1286952393860489,0.002,1.0,180.0,130.256103263711,1.0,2.4560005818331705
30,0.3,both,0.08182693931994448,0.628,0.0,125.83909870650041,130.256103263711,2.3599452194844375,2.4560005818331705
30,0.3,crump,0.15284848965091163,0.002,1.0,143.0,154.0,1.0,1.0
30,0.4,unweighted,0.2416230757506478,0.002,1.0,180.0,180.0,1.0,1.0
30,0.4,source,0.18699159674661336,0.002,1.0,98.66522757662062,180.0,3.0456989462221498,1.0
30,0.4,target,0.16734384046738576,0.002,1.0,180.0,104.19557557733962,1.0,3.189803736052743
30,0.4,both,0.09136607006718442,0.36,0.0,98.66522757662062,104.19557557733962,3.0456989462221498,3.189803736052743
30,0.4,crump,0.12724301881082273,0.008,1.0,101.0,105.0,1.0,1.0
31,0.0,unweighted,0.08791934537418077,0.416,0.0,180.0,180.0,1.0,1.0
31,0.0,source,0.08655409382199762,0.478,0.0,179.91337060823136,180.0,1.067309736332897,1.0
31,0.0,target,0.08667938533463158,0.472,0.0,180.0,179.91864272157778,1.0,1.0625153990471075
31,0.0,both,0.08532483305124247,0.534,0.0,179.91337060823136,179.91864272157778,1.067309736332897,1.0625153990471075
31,0.0,crump,0.08791934537418077,0.416,0.0,180.0,180.0,1.0,1.0
31,0.1,unweighted,0.1246428297896662,0.002,1.0,180.0,180.0,1.0,1.0
31,0.1,source,0.10431870319577102,0.054,0.0,167.25056530092485,180.0,1.6893712808801358,1.0
31,0.1,target,0.10033359518232403,0.092,0.0,180.0,167.72760440469747,1.0,1.6603403244935035
31,0.1,both,0.08069920604896921,0.686,0.0,167.25056530092485,167.72760440469747,1.6893712808801358,1.6603403244935035
31,0.1,crump,0.1246428297896662,0.002,1.0,180.0,180.0,1.0,1.0
31,0.2,unweighted,0.1650151615607377,0.002,1.0,180.0,180.0,1.0,1.0
31,0.2,source,0.13755944783835,0.002,1.0,152.15232867788518,180.0,2.0001140589244173,1.0
31,0.2,target,0.11894829857049488,0.004,1.0,180.0,151.69099206763872,1.0,1.9704708007212792
31,0.2,both,0.08939169671144304,0.36,0.0,152.15232867788518,151.69099206763872,2.0001140589244173,1.9704708007212792
31,0.2,crump,0.16320745769177417,0.002,1.0,180.0,178.0,1.0,1.0
31,0.3,unweighted,0.17320336076817558,0.002,1.0,180.0,180.0,1.0,1.0
31,0.3,source,0.13461751766582614,0.002,1.0,138.26268614379836,180.0,2.2667224249087337,1.0
31,0.3,target,0.1187973984866916,0.004,1.0,180.0,142.08561905127053,1.0,2.195677292878116
31,0.3,both,0.07591997024961752,0.816,0.0,138.26268614379836,142.08561905127053,2.2667224249087337,2.195677292878116
31,0.3,crump,0.1579291054891015,0.002,1.0,173.0,168.0,1.0,1.0
31,0.4,unweighted,0.20988983005639383,0.002,1.0,180.0,180.0,1.0,1.0
31,0.4,source,0.16431234777677495,0.002,1.0,120.67759929580366,180.0,2.6880951811336775,1.0
31,0.4,target,0.13831574702482574,0.002,1.0,180.0,121.68978466063739,1.0,2.6314039006439742
31,0.4,both,0.08137566512228378,0.67,0.0,120.67759929580366,121.68978466063739,2.6880951811336775,2.6314039006439742
31,0.4,crump,0.14360203221448992,0.002,1.0,139.0,130.0,1.0,1.0
32,0.0,unweighted,0.09009018251790885,0.29,0.0,180.0,180.0,1.0,1.0
32,0.0,source,0.08800823923576233,0.35,0.0,179.74626969864372,180.0,1.122295455003367,1.0
32,0.0,target,0.08713617230954272,0.386,0.0,180.0,179.73803425613534,1.0,1.0948968507859023
32,0.0,both,0.08508757482148618,0.5,0.0,179.74626969864372,179.73803425613534,1.122295455003367,1.0948968507859023
32,0.0,crump,0.09009018251790885,0.29,0.0,180.0,180.0,1.0,1.0
32,0.1,unweighted,0.12369867588782199,0.004,1.0,180.0,180.0,1.0,1.0
32,0.1,source,0.10999150224589055,0.01,1.0,170.72009902406768,180.0,1.591875564255359,1.0
32,0.1,target,0.10178982346808214,0.05,0.0,180.0,171.40576873798275,1.0,1.4789501863991925
32,0.1,both,0.08851258887955107,0.326,0.0,170.72009902406768,171.40576873798275,1.591875564255359,1.4789501863991925
32,0.1,crump,0.12369867588782199,0.004,1.0,180.0,180.0,1.0,1.0
32,0.2,unweighted,0.1479493446121018,0.002,1.0,180.0,180.0,1.0,1.0
32,0.2,source,0.11738917112347634,0.002,1.0,149.90705025827933,180.0,2.0707415812882193,1.0
32,0.2,target,0.10207636823788233,0.066,0.0,180.0,149.8589059557542,1.0,1.9411216764772345
32,0.2,both,0.07136371362613733,0.886,0.0,149.90705025827933,149.8589059557542,2.0707415812882193,1.9411216764772345
32,0.2,crump,0.1423152583358318,0.002,1.0,179.0,175.0,1.0,1.0
32,0.3,unweighted,0.18488437452370068,0.002,1.0,180.0,180.0,1.0,1.0
32,0.3,source,0.14428856564143916,0.002,1.0,133.571449700925,180.0,2.3978435222856564,1.0
32,0.3,target,0.1254206504029102,0.002,1.0,180.0,135.85800977604927,1.0,2.236974145370968
32,0.3,both,0.08068524798248883,0.644,0.0,133.571449700925,135.85800977604927,2.3978435222856564,2.236974145370968
32,0.3,crump,0.15635602683330008,0.002,1.0,157.0,160.0,1.0,1.0
32,0.4,unweighted,0.2097629000914495,0.002,1.0,180.0,180.0,1.0,1.0
32,0.4,source,0.1536186225565987,0.002,1.0,114.82473655545158,180.0,2.812859893936067,1.0
32,0.4,target,0.13915834542597802,0.002,1.0,180.0,120.19783023458227,1.0,2.5957603637446236
32,0.4,both,0.07347899337299729,0.814,0.0,114.82473655545158,120.19783023458227,2.812859893936067,2.5957603637446236
32,0.4,crump,0.14342124927356417,0.002,1.0,129.0,132.0,1.0,1.0
33,0.0,unweighted,0.09173896033379059,0.238,0.0,180.0,180.0,1.0,1.0
